osmid,safety_tag_value,is_lit,polyline6
901728070,1,1,yap~qdxIw|hsaaw]`q~irA{prxj@tf}pe@y~}gSf~aat@of}sYfh_mLc|crE
901728070,1,1,kz|pbexIu_iey`w]pwkqOa|~lG
670671116,5,0,izcokdxIiprinew]rkdsy@y{yy\
23194101,5,0,izcokdxIiprinew]qf{tAsq{aF}bsxGcwviPq{muJihcxV}btn@sokzEtjdG_}_uEx~zxAkgk}GzqbqLk`f{]nmz`Aqi`fC
23194101,1,0,izcokdxIiprinew]lkmN`mudGe}se@xwf}DaexuAf{{eDwvykCftivCcjigDrvxnBwownDdrreDkskmC`fbdEmzi}ArqubDswheA|kbmDaphaDdy_yOcgwr@~f~eGvks@bov{Ftcmx@lhnjEbsppY~lq|r@
901728070,1,1,q_oqu~wIas~}bdw]|td_r@qaguY
83488592,1,1,q_oqu~wIas~}bdw]nr_nIhrveTjp}i\xkvnx@pniwo@~lf_zA
901728070,1,1,q_oqu~wIas~}bdw]gh_mLb|crEg~aat@nf}sYuf}pe@x~}gSaq~irAzprxj@
23194100,5,0,}eckffxIu}dac`w]efpeEo{r~EqgzpZ_thdj@
1046250800,5,1,}eckffxIu}dac`w]vxhdEcgjmDzqjbHwdd{Dzl_hIudloD
1046250800,1,1,}eckffxIu}dac`w]w~|uLz}~zM}g|uIbvgeNgy{|CrqgtHkdhnAvnabEce|{@v}k~EkmpmBpbceT
23194100,1,0,uuochgxIeobfuaw]pgzpZ~shdj@dfpeEn{r~E
1046250800,1,1,mkmylexIgqb|s`w]{l_hItdloD{qjbHvdd{DwxhdEbgjmD
23194318,1,0,}|}ctkxIyar_s}v]~c|dAuia~Ih|e`Cgp}`M`ulXkvbaLkik`@e~~tFeobiA_`~sFe_xM_wmjFt}kmAslitCbo|qWkbdqMp`im@mjjaHkwmzBcyweG{fvkFonhuHmlcsH{fi~Gk~b}JedwyR
1072612923,3,1,}|}ctkxIyar_s}v]ym_rZgmycDkwiyQsnalA
"642620762,642620763,1338470854,4977091",1,1,}|}ctkxIyar_s}v]h`kjEfr{e@beg_QdoawBlkvdB|mcTfgflQ`{uyBvvfnHbkzaAz~~iDjfwn@f_}fDfv}{@t{wmFje__B
23194309,5,0,kklqjixIoof``{v]box[lyc}`@
99476055,5,0,kklqjixIoof``{v]ay`dWcohE
23194309,1,0,kklqjixIoof``{v]cw|Yugbs^u`bSurk_W|w_k@kumkH
617864190,5,1,cbaoomxI}ywsjrv]xl_lm@gjtxW
1148994324,6,0,cbaoomxI}ywsjrv]i|xm]lwmvN
23301271,1,1,cbaoomxI}ywsjrv]a|byhA{j_zhC_faz@gamuEbyf_@yoqsChixvB}n~kErslgBqcswFawgp@uv|dF
617861757,5,0,it`balxIeemmcsv]pwheFpx_fN
617864190,1,0,it`balxIeemmcsv]yl_lm@fjtxW
"1148994325,617864190",4,1,it`balxIeemmcsv]fociZutk|Nxvb}BckmyFunwXerjjGmzxeaAsbfoiB
1148994324,1,0,m_{}mnxIoai|zqv]h|xm]mwmvN
837978992,1,1,m_{}mnxIoai|zqv]blaoGbfbuSbkuydAr}~|jDpvh|iB`vewmG
"617868136,1148994324",6,1,m_{}mnxIoai|zqv]_cs_]dd_dQcfwkBp``bCbtJhy_tCrsd\ljndC
23194312,1,1,w_zs~mxIuo`|uxv]{w||Tgac{a@
23194315,1,1,w_zs~mxIuo`|uxv]mdf`u@riuu_@
1148994325,5,0,w_zs~mxIuo`|uxv]jgnxXzpdzf@
1148994325,1,0,kwjzdmxIy}z`nwv]kgnxX{pdzf@
"23194316,23194309",1,0,kwjzdmxIy}z`nwv]bznjr@ib|`_@hiaaRfzb}Ehmiwp@kyyho@jgz~AysqrE
"1148994325,617864190",1,1,kwjzdmxIy}z`nwv]lzxeaArbfoiBtnwXdrjjGyvb}BbkmyFgociZttk|N
23194309,1,0,g{rtiixIauab~yv]cox[myc}`@
"23194316,23194309",4,0,g{rtiixIauab~yv]kgz~AxsqrEimiwp@jyyho@iiaaRgzb}Ecznjr@hb|`_@
835606095,1,0,g{rtiixIauab~yv]hvdhE`buvFpyq|@b{lhFffi|Gf|vnpC
23194318,3,0,az~dlmxImo}_ydw]vyiwArpt[bxydAhi`p@~ho_AfuaoAj_tfArc~wB
1022826405,1,0,az~dlmxImo}_ydw]_`icHgpnd@{cniNbn_fBursuWn~qxI
1022826411,3,0,az~dlmxImo}_ydw]`zs}Eyh{fNdmjtv@{`vd^
1054232432,3,0,y{s~bmxIsxdipdw]cmnsm@vo|qX
23194318,1,0,y{s~bmxIsxdipdw]jz~sCbmsuGlcd`h@`ikwkA
23194318,1,0,y{s~bmxIsxdipdw]k_tfAsc~wB_io_AguaoAcxydAii`p@wyiwAspt[
1054232433,4,0,sslj}nxIarydldw]thhvJdiqmT
1022826405,3,0,sslj}nxIarydldw]trsuWo~qxIzcniNcn_fB~_icHfpnd@
"1022826405,1022826406",1,0,sslj}nxIarydldw]o{ppJzxoxIy`syOjf_hWglyyAziyvA
1022826411,1,0,yp~pmkxIc{pmgfw]emjtv@z`vd^azs}Exh{fN
1054232432,1,0,}icsqnxI{ggvvcw]bmnsm@wo|qX
1054232432,1,0,}icsqnxI{ggvvcw]_rm|f@~hz{T
1054232433,1,0,}icsqnxI{ggvvcw]uhhvJeiqmT
"549399250,534676023",4,0,ozpu|_sIq_qk`b{]fxsxAs`lnAl|re_@yb~uGlrtuIjnwg@|anaHts}P
534676023,1,0,ozpu|_sIq_qk`b{]{iqjBjkp~Acw{tDdcsx@
"1515821897,1515821898,1515821868,1515821869",5,0,ozpu|_sIq_qk`b{]cbhhLc}qxf@mzneHs~{u_@s{o}Aekj{Ikf|TqchuAcrya@isxuA
"1515821881,1515821882,1515821883",1,1,ozpu|_sIq_qk`b{]nblpQdfxel@nzquA|sepCpetmJ~|jeUhg|iRtd|bt@nstfKx`zbc@`wg{Nt`igo@
1517306854,5,0,}ioam`sIwwliya{]igyePyujfr@
534676023,1,0,}ioam`sIwwliya{]pst}@gj~QzvxjD_k~t@
"534676027,534676023",4,0,}ioam`sIwwliya{]_}vd@pkcJm`t\t}xGor`xYtng_I
1517306854,1,1,}ioam`sIwwliya{]d{ghKhhog_@prn^lifgDgtwh@f_sf@
23231475,3,0,mmc|e~rI}`fwib{]hzpaNgqlpCrdjqFwrnx@bjmqDovroBjrvfBqsajCrmbc@sihyCj`pm@}dojDv}geBabybEffyxBsfryB~zyaEgwnfC|hksEetnpBlww`Estxk@
549399250,3,0,mmc|e~rI}`fwib{]|`p|LftuwD~whuGtkxfFhpd|FfxjwC|wfbIhvckF
"549399250,534676023",1,0,mmc|e~rI}`fwib{]}anaHus}PmrtuIknwg@m|re_@xb~uGgxsxAr`lnA
23231475,1,0,syhaj|rIiqyguc{]mww`Ertxk@}hksEdtnpB_{yaEfwnfCgfyxBrfryBw}geB`bybEk`pm@|dojDsmbc@rihyCkrvfBpsajCcjmqDnvroBsdjqFvrnx@izpaNfqlpC
23231475,1,0,syhaj|rIiqyguc{]_au|@yrdkOmrfHcefwGuddQcowoIac}Im~woFpvmHyddpApc}b@yklpAxmav@mmykAt}vkAy}xs@|pvaHmsiaCfxgwBshpq@
23231484,1,0,syhaj|rIiqyguc{]v}oeJf}qzCrzogFbmb|EplisEbrerHx~qrCxjduFtyzlCd`{iFrsgbBhrp`Inrmr@~bufFbamQfdyeHoodDdsu|Eaigo@zchuImhmb@xrhwHwg{UjnqoG
1274477047,1,0,syhaj|rIiqyguc{]{llgAf|n`Jv{zwEhojgRvpj{Cpxj_SxlgG`fciQ
549399250,1,0,gh{g}|rImnerpa{]hnadM|nqhLzsvmG|_fnDlawdF~ucpBdk}hF~hqsGlfzsEz`faJqt_Wfy~aKnq}xCrpqrMdyqdEhbcdLnyu_Ipui|IjgezNvdrdPl`oyGxcbiP
549399250,1,0,gh{g}|rImnerpa{]}wfbIivckFipd|FgxjwC_xhuGukxfF}`p|LgtuwD
804350956,2,0,gh{g}|rImnerpa{]r~e`Jov|{CtgigHdcr{@vsbqGr}`~A
23231475,1,0,_dbyz{rIwxzfoe{]jexdFyv~_B
1515821892,3,0,_dbyz{rIwxzfoe{]mexrJ{}kwY
23231475,2,0,_dbyz{rIwxzfoe{]gxgwBrhpq@}pvaHlsiaCu}vkAx}xs@ymav@lmykAqc}b@xklpAqvmHxddpA`c}Il~woFtddQbowoIlrfHbefwG~`u|@xrdkO
23231484,1,0,uy`cf{rI_l}mr`{]x_g~Hriox\xcs|F~_gwKh}smItkryLfhxdS~d}aL
804350957,1,0,uy`cf{rI_l}mr`{]ztsdEchgYr~}`Fa`ea@~x|vF{jur@h}zsG{znb@`_wdH_t`Lxc~vHx{|G|}ruGtkt_@trwjF~{zfCflb~A|ndoAtcyfBhyb~Gf{nOdpw_Eqt~[ljo`Ey}axBb~}uC}~xuC|l_mAotfxE|bagC_odlDlqpiBavzxCbocdEu_xz@~molFnykx@lqcuGvo|sBzaqkG
23231484,1,0,uy`cf{rI_l}mr`{]vg{UknqoGlhmb@yrhwH`igo@{chuInodDesu|EcamQgdyeHormr@_cufFssgbBirp`IuyzlCe`{iFy~qrCyjduFqlisEcrerHszogFcmb|Ew}oeJg}qzC
804350956,1,0,uy`cf{rI_l}mr`{]ceviBobw{DgzigEctcaHm~bxCciq~Euo~{Jks`fG
804350956,1,0,ekfl`|rIccnspa{]to~{Jjs`fGl~bxCbiq~EfzigEbtcaHbeviBnbw{D
804350956,1,0,ekfl`|rIccnspa{]wsbqGs}`~AugigHecr{@s~e`Jnv|{C
1274477047,1,0,ekfl`|rIccnspa{]ylgGafciQwpj{Cqxj_Sw{zwEiojgRzllgAg|n`J
23231484,3,0,kml~dxrIoip}h{z]k}`GkpfoEuybI}r~dGg}fVyii~Diicu@c_izGe`ib@}raxDovym@{nt|Cwgjs@ml|_D_c_yAgw|eE
"1443526081,549399250",1,0,kml~dxrIoip}h{z]xtj~Az~gsZi|dU`fflC
549399250,3,0,kml~dxrIoip}h{z]i|ytDulnR_`_yG{wly@_hm{Cema}@ws~nDqx_lBkvcdC_sldCaq~yLwetlL_pevH}yxkLatjoEysbpNsxdnCagd`Q
23231484,1,0,mtn~nxrIgc_m||z]~b_yAfw|eEvgjs@ll|_Dnvym@znt|Cd`ib@|raxDhicu@b_izGf}fVxii~DtybI|r~dGj}`GjpfoE
23231484,1,0,mtn~nxrIgc_m||z]izhqHceu`Moiu`HopczKgqf~RyqxsT
132302233,1,0,mtn~nxrIgc_m||z]wp_qBamrp@erfyOydb{AulcjF_zgcDu~i}FipcpCckrjBwvzyAmdlvAqcnfAw~emA_whx@e_tlBkl_Kiym}Dvy`N
132302233,2,0,qrqqdzrIkjvhq}z]hym}Dwy`Nd_tlBjl_Kv~emA~vhx@ldlvApcnfAbkrjBvvzyAt~i}FhpcpCtlcjF~ygcDdrfyOxdb{Avp_qB`mrp@
549399250,1,0,qrqqdzrIkjvhq}z]rxdnC`gd`Q`tjoExsbpN~oevH|yxkL`q~yLvetlLjvcdC~rldCvs~nDpx_lB~gm{Cdma}@~__yGzwly@h|ytDtlnR
549399250,1,0,qrqqdzrIkjvhq}z]m`oyGycbiPkgezNwdrdPoyu_Iqui|IeyqdEibcdLoq}xCspqrMpt_Wgy~aKmfzsE{`faJek}hF_iqsGmawdF_vcpB{svmG}_fnDinadM}nqhL
780551566,1,0,cvaz_tqIub`wkc|]i_ggM|lq}D
780551566,1,0,mvibntqIwtmxec|]h_ggM}lq}D
"33578946,780551565,780551566",2,0,mvibntqIwtmxec|]cs{qBdsho@yggtX|wmaGg}rdI|ggwB
1525790785,1,0,mvibntqIwtmxec|]chi_@}ao}Atk}F{gba@blxjcAoakoW
"1525790782,1525790791",1,0,mvibntqIwtmxec|]jhmoUlr~zhAbyzmAhdhqA|lorB~`k[x_bmbA_tlyT
30613617,4,0,goopwoqI}b|slb|]f{v_Smh}h@zqo}Al}iC
1525790783,4,0,c`gq`oqI}moymb|]yaw[ucyvA
1525790783,4,0,c`gq`oqI}moymb|]ddih@~ii~B
"30613617,314257068,314257071",4,0,c`gq`oqI}moymb|]xho_ChuqDhugwW_qjsGrckwCylrdAvubfBsfix@
30613617,1,0,c`gq`oqI}moymb|]{qo}Am}iCg{v_Slh}h@
"75815465,30613331,75815452,1443560473",1,0,ypnopnqI}flco{{]~h~mBr{okHrauZdn_hAtvuJx}v_@vkkt@nywrC
1374490260,5,0,ypnopnqI}flco{{]taw~Qq{za`@f|_gTujkkE
1374490260,5,0,ypnopnqI}flco{{]mj_sTtwpiG}`c}J~|rlC
23232474,5,0,{pughmqIeotrv|{]my{fX}gqnnA
"22803001,75815460,421467881,75815438",7,1,{pughmqIeotrv|{]bbmdDysjbE|`npEcobcAl}kmK_`nmCltutJcb_wCdbs}o@ggh}Nji{gNow_bD`jbbLuyz`Cfzfai@elvmErg~oBieiP
"75815456,75815444,75815445",5,0,{pughmqIeotrv|{]|rin@thioDvs_ZngvbBbqlzEvvswW
1374490260,1,0,{pughmqIeotrv|{]g|_gTtjkkEuaw~Qp{za`@
23232474,1,0,ikroanqIcxfbf_|]ly{fX|gqnnA
23232474,5,0,ikroanqIcxfbf_|]eqwkByajyI
"780551569,30613614",6,1,ikroanqIcxfbf_|]vl`yZ}grtGlx`jsAukvjYpnvcEsi{G
23232474,1,0,o}j|dnqI}zq|p_|]dqwkBxajyI
"780551568,23232474,780551567",5,0,o}j|dnqI}zq|p_|]{yurQu~dpy@}~w{GuvlwXwm{b@ycedB
75815435,5,0,o}j|dnqI}zq|p_|]sc}rJv`brBgmiyEtdabA
30609399,6,1,qtwekjqIkxmli`|]qqaiQshhveA
"247579109,30613614,247579110",7,1,qtwekjqIkxmli`|]`mrwb@ce{fAvsw}Nygvr@bj_aCk|eN
"780551569,30613614",1,1,qtwekjqIkxmli`|]qnvcEri{Gmx`jsAtkvjYwl`yZ|grtG
75815449,1,0,ephv{xqImb|mo|{]jcgbUavbiE
75815451,1,0,ephv{xqImb|mo|{]lerfPhcy_aA
"24229497,35445314",1,0,ephv{xqImb|mo|{]wcasN}`bj{@coskAuk}xCoo`lBsaawBatk|BmbfdAmjjhCupeEsgcyd@psekL
75815435,1,0,yk`sexqIoy_xu|{]lzkgmH_ykmtA
75815449,1,0,yk`sexqIoy_xu|{]kcgbU`vbiE
35445314,1,0,yk`sexqIoy_xu|{]mbua\ec|ucBeuim`@j~uhGo~heTvksqKspfsJfyljFzvtxD`b|{S
33579010,1,0,wiunjxqIc~ammz{]~pbw|Ey`tf_A
75815451,3,0,wiunjxqIc~ammz{]merfPicy_aA
75815451,1,0,wiunjxqIc~ammz{]my`{e@lrva\ldp}P~tggl@zzao@hbv}B
"24229497,35445314",1,0,u~|d_{qIgtfji~{]rgcyd@qsekLljjhCtpeE`tk|BlbfdAno`lBraawBboskAtk}xCvcasN|`bj{@
35445314,1,0,u~|d_{qIgtfji~{]{vtxDab|{SrpfsJgyljFn~heTwksqKduim`@k~uhGlbua\dc|ucB
35445321,1,0,u~|d_{qIgtfji~{]klycKh|dpC}ptiI}rvfY
1525790782,1,0,agwpaoqIcwkkhb|]bkygAyjxm@
"780551568,23232474,780551567",1,0,agwpaoqIcwkkhb|]vm{b@xcedB|~w{GtvlwXzyurQt~dpy@
1525790782,1,0,agwpaoqIcwkkhb|]e|ulBfole@qoesGvnj|@u{~~Cjerd@u~muBtslwB_rgwv@`lj`Q
75815435,1,0,kpsjwnqIoslfk_|]mzkgmH~xkmtA
35445350,1,0,kpsjwnqIoslfk_|]vb_iFrahiWbkqKbgwhIu~ds@pmceHkv_`EvaecPspqyBtsxjDsuh~CptftB
75815435,1,0,kpsjwnqIoslfk_|]fmiyEudabArc}rJw`brB
606898971,1,0,ks{nsayIu_row|t]my{oKec~fJ
606898978,1,0,ks{nsayIu_row|t]jube[x{b}V
606898980,1,1,ks{nsayIu_row|t]ydd}Nfmf`TqfowHr}tlA
23279391,3,1,ufnlqpyIwvohyzs]a`xhv@`lczy@
8351470,3,1,ufnlqpyIwvohyzs]g{nnAc_|~Du_uxMclsm[mexsGoqk|MaucvIgjktM_m{vg@gcytg@
8351470,1,1,ufnlqpyIwvohyzs]~hujBbs|qDjzabo@x_|ro@vm}`i@`xuxf@
541335047,3,1,ufnlqpyIwvohyzs]frw~RknrgTvkwm^ylfye@hbtqEkk_|I`i{kCo~}gFfbszIof`}V`_wgFwg}`Wp|ywGqftwYpzqhI_tsuU
23279391,1,0,wggvhryIuikm~xs]``xhv@alczy@
23279391,1,1,wggvhryIuikm~xs]wme_MpkntLidorRv_liTa`kvUhx{n^ona_a@zfkhp@guqwBxv_}AsnxaDbzatB
23279394,1,1,wggvhryIuikm~xs]tdz`zBjaqu]nntwXp}ymC
23279391,1,1,grx|kuyIghbadus]rnxaDczatBfuqwByv_}Anna_a@{fkhp@``kvUix{n^hdorRw_liTvme_MqkntL
23279391,1,0,grx|kuyIghbadus]mufbBl`dr@oqyyCbu~Z
"29217598,553533311",1,1,grx|kuyIghbadus]v`dwuB`xl|Lxks|y@xtewBtd_jz@hqrArbj`Su|oQ
4276809,3,0,w}r~gfzIojjfvts]yuzlb@cd`jKwkzuHqdc_C
4276809,3,0,w}r~gfzIojjfvts]`chMtf\z`hcO||~^rrmaLsxpV
23281561,3,0,w}r~gfzIojjfvts]ybyaRzcmeGyvcaRh`_eG
1431165808,3,0,iajcugzIeuoqfus]|fw~Ezorv_@
4276809,3,1,iajcugzIeuoqfus]ozmsSsicoDevetSw`qvCkltrT{_v`A
4276809,1,0,iajcugzIeuoqfus]vkzuHpdc_Cxuzlb@bd`jK
4276809,1,1,edrijezIo~~|uts]srmaLrxpV{`hcO}|~^achMuf\
4276809,4,1,edrijezIo~~|uts]|sajH{p{aBr{_nf@q~lhPtncv[ozfnKtg~kTsyknDpaf|DqssI
23281564,4,0,edrijezIo~~|uts]bpgqG`ahtE~|unXf}jrAbqovZtftdHdvojQj}}oMr{fsWxdqjW
1431165808,1,0,kyqcngzIid|yets]}fw~E{orv_@
23281559,3,1,kyqcngzIid|yets]{xla@xgtwG{a`ox@lwcbN
23281561,1,0,kyqcngzIid|yets]xvcaRi`_eGxbyaR{cmeG
23281558,1,1,kau`tizImb}zrus]_u~tn@{{i~sA
4276809,1,0,kau`tizImb}zrus]{apbPxnoxDmzzkWt_qlIwzeh[nnw`KwklyP|zhwFei{lE~ivyDe_{|@hcbiB
4276809,1,1,kau`tizImb}zrus]jltrTz_v`AdvetSv`qvCnzmsSricoD
23281558,1,0,kwtvckzIi_hzgxs]ckodKiatuT
23281558,1,1,kwtvckzIi_hzgxs]~t~tn@z{i~sA
548640081,1,1,kwtvckzIi_hzgxs]c}vlg@xxn`V
4276809,1,0,qrn`tlzIew}tets]ajzGz_j{Jxy~`FxvktPfwcgHtv~xKlnrdJlrnyH
4276809,1,1,qrn`tlzIew}tets]d_{|@icbiBdi{lE_jvyDvklyP}zhwFvzeh[onw`KlzzkWu_qlIzapbPynoxD
"1169750377,23281562",1,1,qrn`tlzIew}tets]}ae|K_~o~FqmwmVe`xaz@_whsQwwibD
23281559,1,1,c{qyxkzIksvnqrs]~cpboAunjn[
4276809,1,1,c{qyxkzIksvnqrs]~huwKnfidHz{m{RzwhnHfz{gWfpghH||lze@r~maInfcoOlhexC
4276809,1,0,c{qyxkzIksvnqrs]mnrdJmrnyHgwcgHuv~xKyy~`FyvktP`jzG{_j{J
66377887,1,0,a|v`knzIcprzmvs]vgkcNd||to@fbtk^~tdzt@d`uqZjrhnb@zmwvWx{ycNfpodIjntlO
1169750377,1,0,a|v`knzIcprzmvs]uod|Senuyc@mjxsHytahR
"1169750377,23281562",1,1,a|v`knzIcprzmvs]~vhsQvwibDpmwmVd`xaz@|ae|K~}o~F
23281559,2,0,cv`vhizIacb~mss]_dpboAtnjn[
23281560,2,1,cv`vhizIacb~mss]pabe_@ji|gfA
23281559,1,1,cv`vhizIacb~mss]za`ox@mwcbNzxla@ygtwG
4276809,1,0,qs}ohhzIuxdufqs]vcr}RjntnC
23281560,1,1,qs}ohhzIuxdufqs]qabe_@ki|gfA
4276809,1,1,qs}ohhzIuxdufqs]ofcoOmhexC}|lze@s~maIgz{gWgpghH{{m{R{whnH_iuwKofidH
4276809,1,1,ynjqtgzIiioebqs]rqq}G{yh[
4276809,1,0,ynjqtgzIiioebqs]wcr}RkntnC
66377886,1,0,ynjqtgzIiioebqs]a|ubF`x`xf@
4276809,1,1,e|wrkgzIedyacqs]sqq}Gzyh[
24454676,1,0,exuriozIcuk~exs]hbab~AgnufdA
24454676,1,0,exuriozIcuk~exs]sk_`v@~umdl@eg}bY|du}VibdoP~h_tM{_s_JtbbkAgktbDkeyY
24454677,1,0,exuriozIcuk~exs]{rm_CcvyaVgloBm{qle@
1169750377,1,0,exuriozIcuk~exs]ljxsHxtahRtod|Sdnuyc@
24454676,1,0,{tsojlzIkdbfkzs]ibab~AfnufdA
24454676,1,1,{tsojlzIkdbfkzs]~fcihAemgbo@
1169750376,1,0,{tsojlzIkdbfkzs]jpmrYvadtl@
24454676,1,0,{loeajzIqrji{{s]_gcihAdmgbo@
30446502,1,0,{loeajzIqrji{{s]iqqxYemsmb@
24454676,1,0,{loeajzIqrji{{s]nw_~j@m}jd\rkvff@s_~hTvzcxrAqrkp_@dacan@}~miP
23281558,1,0,oce|okzIsa}p}xs]bkodKhatuT
1169750376,1,0,oce|okzIsa}p}xs]kpmrYwadtl@
1125624771,1,0,oce|okzIsa}p}xs]ks|sSppcxJs_tqRjryjDsi~kWv}epM
917837241,3,0,uwcnabzIszrr|us]mvdAhgn__B
4276809,1,1,uwcnabzIszrr|us]qaf|DpssIug~kTryknDuncv[nzfnKs{_nf@p~lhP}sajHzp{aB
4276809,3,0,uwcnabzIszrr|us]xp`wXwxol@`ec}e@zzyT
29127848,3,0,uwcnabzIszrr|us]a|kb@evck|@uknsEge}_w@qwr{D_xhk]vgaOc_w`]llzeB{hcsOhpj`@cvn}I
917837241,1,0,coipabzIircr|rs]lvdAign__B
23281564,3,1,coipabzIircr|rs]vbqxQhlw}Ntku_PnalsLxnbiGreatEz~~aUdsc|J~m{tUjeieHvvo}FtqwgM
23281564,1,0,coipabzIircr|rs]s{fsWydqjWevojQk}}oMcqovZuftdH_}unXg}jrAcpgqGaahtE
66376573,3,0,coipabzIircr|rs]hyskBp{piv@ye{tAbwkei@yrjxHn```_@
66377887,3,0,ghpt`_zIsnt}tps]efk}hBnqo|x@
23281564,3,0,ghpt`_zIsnt}tps]rnhhCjfokCzz|lBjtbmA
23281564,1,1,ghpt`_zIsnt}tps]wvo}FuqwgM_n{tUkeieH{~~aUesc|JynbiGseatEuku_PoalsLwbqxQilw}N
66377887,1,0,mo|rjbzIc|c`{ns]dfk}hBoqo|x@
66376573,1,0,mo|rjbzIc|c`{ns]xrjxHo```_@xe{tAcwkei@iyskBq{piv@
66376573,1,0,mo|rjbzIc|c`{ns]oqgwBrlpaUtf`Jv{jnZo_rc@rfr|\aejiGdi}vP_cvlKxb~pI{{i|FteweI
66377887,1,0,mo|rjbzIc|c`{ns]yyhfGlennIoc{gV||uyLsct_VzozkDk_z|WoziSkp{vLumxcB}lvxI{gzhCgahnKarwqFkjcbGikchF
4276774,1,1,{chvy{yIemeq}os]cyb_Bxqzqf@qzkpJt{bogA
"4258240,4276774",1,1,{chvy{yIemeq}os]ntzlD}lyydAovgvAezbwN
4276802,1,0,{chvy{yIemeq}os]v_owQgrtp@vmooKsq}a@vejsNukoxA
23281564,3,1,{chvy{yIemeq}os]ivxse@we_hI_n~xS}}e|Bgd~z]`_sb@ilg{Ca~fnB
"67605285,4276774",3,1,qyxgh|yIu}enmls]kq`iD~{h}Y}`rx@zhcmZimvsHb|nJ
4276774,3,0,qyxgh|yIu}enmls]pzkpJu{bogAbyb_Byqzqf@
4276802,1,1,qyxgh|yIu}enmls]`hoySkwrj]tbagTcbfii@d~hkRqehzk@
4258240,1,1,{eu_w{yIivcdsrs]gldtCsi~|Yem{fQo_lp{AofZipj|@
"4258240,4276774",1,0,{eu_w{yIivcdsrs]nvgvAdzbwNotzlD|lyydA
"427975333,427975334",1,0,{eu_w{yIivcdsrs]b~}hoAgaszPioblEaqymd@wssuGwfwnCo`idF_c__e@__n_h@trbgF
1164213465,3,1,w|h}x~yI{q`cnps]oqp~Bxr_|_A
23281564,1,1,w|h}x~yI{q`cnps]hlg{C`~fnBfd~z]a_sb@~m~xS|}e|Bhvxse@ve_hI
23281564,1,0,w|h}x~yI{q`cnps]{z|lBktbmAsnhhCkfokC
1164213465,1,1,w|h}x~yI{q`cnps]sdj_Co~rar@a~~~]wwalQquwxEgrddd@dwm~@czjqcA
23281567,1,1,iqqf`pyI_obvrps]pqxgBxcalU`j|tGlhntrA
"4276799,23281567",3,1,iqqf`pyI_obvrps]sutdBype~Hiub{CorihBijjhCery`@y_k_Pt~xf@ch}nOdpobBi}`mMejfH
"523400976,29217600",1,1,iqqf`pyI_obvrps]pg_`P_tlMxsfb}@ipdu@
23294420,1,0,ez~tpcyIkgqrens]}ppv@wdlsEyjp[ecxlBwx{m@}tf~J
200082625,1,0,ez~tpcyIkgqrens]shmoK`vkI{dn~Fd~zU
670847701,1,1,ez~tpcyIkgqrens]z_o{Tvo}`AjtwjOjhhvA~b`tMtokaBvh{eObvogCzysfPbd``F|d`kFvkq_Bhh}{EzeryA
23294420,4,0,uq~wtcyIgg_t{ns]vx{m@|tf~Jxjp[dcxlB|ppv@vdlsE
23294420,1,1,uq~wtcyIgg_t{ns]l}h`Asub~CbefbBumlvE~o|_B_tfoCn`j~h@cqxag@pjec]i`_k[~}yu\gaxa[
"105441229,105574485",3,1,uq~wtcyIgg_t{ns]m||r\{pcr\kl_jW{lmxKs}tdZes}}G_rkz\sbp~Hw}bhJuc|gG
105574486,2,1,ui|dedyIcqhqdns]iln_BkcqlHyvphB{xgiEw|mt@ykpdBkztwC}p}sE_|ibAes}tAmigeBw`wi@}osoBudpq@ccd~H}mejB{ptnGakcqA_dgyK_hs@
200082625,4,0,ui|dedyIcqhqdns]zdn~Fe~zUrhmoKavkI
"200082625,1465149985",1,1,ui|dedyIcqhqdns]ayqqVllxeC_xedOz|wsCuvrp]|x{kK_i`oJvjfeDijbq@zol`@
"1465149986,28334548,1442456007",3,1,ui|dedyIcqhqdns]|k{lA|hp}Hp}crAb}crIl_rpA`mz{Kplv}AdqgeLhsohAxeniDhxf|Drh_rPykgcBlcr}LodxtAfyx}HwzhfHde}uAo_utHoxukBekak]rdlpK
8351470,3,0,catyssyI}jt|q~s]~qd_T|c_|N
8351470,1,1,catyssyI}jt|q~s]ypgrg@yixi_@uv}uz@airvq@w}qapAgomrfA
23281779,1,1,catyssyI}jt|q~s]gvbqBphjfC{omjOr`jvGwqniWf_bzIswcrZn}{hLykqgR`vwiIysytQjplpK{rm~Bp|{tB
4258240,1,1,kinfiyyIaporlct]twqjLucx{R
4258240,1,1,kinfiyyIaporlct]yahuUbfxuk@_~|lWr{dqr@
8351470,1,0,kinfiyyIaporlct]v}qapAfomrfAtv}uz@`irvq@xpgrg@xixi_@
23285225,1,0,ylqlxzzIm`}lmsu]lzpsc@tikudB
41901678,1,0,ylqlxzzIm`}lmsu]efv~JtewqxB
23285225,1,0,ylqlxzzIm`}lmsu]q~gcBeczxSphkGoozbRfakn@uxu`[f}myC{bcutAj`vu@y}lcV`sykDgwneq@~a{_F_~{|y@gc{wS{|joQ}nyxM{rjeL
"57942561,57945498,57945500",1,0,ylqlxzzIm`}lmsu]sv}oaAxqvfU_`_eJt~{q@qhpzGsc`}A
23285225,1,0,kq_xsyzIwupvgpu]~ixiAx~nzE
23285225,1,0,kq_xsyzIwupvgpu]mzpsc@uikudB
31888125,1,0,kq_xsyzIwupvgpu]g|vmMnnyaBgewcOflxdDc~w_Qf~vrJ
